CUSTOMER_NUMBER,CUSTOMER_ITEM_NUMBER
1193,0704-0HZL000
1333,CL10C050CB8NNNC
85874,C018P8400232090TI0
10644,65G1106-427B
1471,143-101860-510G
10644,53G0100-026H
1455,F010000164X00
85874,1410013942
1471,171-451085-210GZ
1471,172-344830-210G
8140,11.2V2081.001
1382,ECU02420-L
1944,Intel CPU i7-2710QE
1944,Intel CPU i5-2510E
1944,Intel CPU Celeron B810
1471,146-828018-411R
1455,3XTLM55501X00
1471,147-825990-401R #
1471,172-346200-200G
39440,"P00137 Intel Core-i Mob i3-2330E 2,20G 3M"
9153,13MP000701
9153,11L7003320
1471,146-820100-400R #
1944,1710009540000P
1471,XYZ-5112-0030 #
1151,0603-010R0P6
1471,146-900010-400R
1471,143-401100-400R
39440,P00431 Intel Xeon E3-1275 3.40G 8M
2672,5ICG000263XB000M
1151,0613-009P000
1333,CL10A105KA5LNNC
1486,2P000C2G4010
8140,10.C16245.001
8140,11.T85304.001
8140,10.163244.001
8140,10.163244-001
9153,11MD000401
1471,332-953059-001G
10644,55G1210-001Q
9164,11210Y11146A1
9164,11210Y11147A1
9164,11210Y11148A1
9229,XDIXS-X0490
8584,12404C320014HS
8584,12404C320014HS
10644,37G0200-002N
1151,0610-00FL000
81109,ZE99-4200005G
9995,27BP-43703MI1
1455,71A803G5F1X00
1471,346-310800-001G
5751,2111RTL8370GRA1
39440,"P00167 Intel Xeon E3-1260L 2,40G 8M"
10644,27-AE08-400ZD
1471,XYZ-75#
1944,DA12
8140,11.M90820.AP1
1944,2012005300000P
9164,11210Y11140A1
1455,7570VGA003X00
9164,11380Y11009A1
8140,13.NW1034.001
1486,1P000K1G8600
1486,1P000K2G1300
1471,143-112133-500R #
1320,30-121783-02G
1320,30-121786-02G
5751,2111RTL8367VB**
1455,F010000079X00
5751,2114BP3S12D3000
1509,EJXAME8822AEV330K
1509,EJXAME5170AEVADJK
8161,1SD032M16Z80
8140,11.2V2084.001
1455,F010000063X00
1455,3K08531401X00
1455,3VAHD73E01X00
1455,F010000110X00
1455,F010000111X00
1455,F010000113X00
1522,508258H1XJG0
8140,11.2V3001.001
1455,3MD0128M02X00
9153,140BK10200
1455,3MD0001G19X00
1320,30-402414-07G
1320,SDRAM8MX16-7T-1G
10644,52G0601-180U
10644,55G0706-004P
1944,1710000500000P
10644,53G0100-096Z
8457,1180102510110
1944,2010009000010P
1944,1710006132000P
10644,53G0100-0958
10644,53G0100-135C
10644,53G0100-035J
10644,53G1100-1045
10644,53G0600-049T
10644,53G0100-1454
1471,253-310200-000G
1455,3L04880M01X00
10644,53G0100-1454
2672,5ICG000460XA000M
1471,343-131500-200G
1944,1710008210000P
1471,146-820410-401R
1382,ECU03056-L
10644,56G0410-0304
10644,56G0211-001L
1151,0718-00MS000
1151,0702-00XQ000
10644,56G0301-037H
1944,1710075232040P
1320,GU6008801S
1151,0704-0HZL000
9153,140BC1R000
9153,140BJ12100
9153,140BK18200
9153,141PK22500
1320,2N3904G
1455,3VB8294505X00
1151,1B01-00DDBP6
63067,215-0274570
1333,CL05B333KO5NNNC
1471,172-346400-200G
10644,55G1101-009V
5751,211574LVC374*81
9153,11MF101022
1486,1TLCHC125010
1333,CL05B472KB5NNNC
1944,5001511890970P
10644,52G0601-062Z
1320,G04-07-NW1034-S
1486,1U01CH8M0000
10644,52G0601-149H
9126,19G-BSH114XDA
1944,5001521890860P
8457,1105310601110
5751,21145M25PE10V00
1455,71II02GS01X00
85874,AC82GM45
85874,AF82801IEM
1522,A0T3904XXG0
85874,NH82801GR
1382,ECC00495-L
2545,85Z35737A2
1151,0704-0J14000
1339,441G005I728080
39440,P00505 Intel Core i5-2500K 3.30GHz 6M
52124,0700CPU--ANA
85874,QG82945G
10644,50G0126-904N
1455,4CP227D021X00
1455,71II02GSL1X00
1944,5001343491170P
9507,A109010012R
1320,100360G
1455,4CP227D021X00
1333,CL05B103KO5NNNC
8140,11.LM7905.001
1471,143-112133-500R
1471,146-820100-400R
1944,1620036700010P
1486,2P000M2G2000
1471,XYZ-5112-0400 #
81109,ZE00-3200008G
2545,85Z38746A2
1944,1710008215020P
1944,5001621691252P
9229,XCAM4-Y0040
10644,65G1104-309S
9995,2729-2G14GW01
1151,0906-00QF000
1151,0704-0J35000
8575,IC.R8103.00000
1471,143-111600-510R
1471,143-102660-501G
1522,6G2512CR16G0
34883,72-09812-209
9153,11L7010010
9153,11L7010810
9153,13MP000101
1333,CL10A475KP8NNNC
1522,8200222M76GA
1455,3ME24C0401X00
1944,1710000855000P
1151,0701-00LF000
10644,55G0407-083D
1471,143-111601-500R
1471,XYZ-5112-0080 #
1333,CL05C4R7CB5ANNC
1522,8200334126G0
1455,MISC I3-2120 : CM8062301044204SR05Y
1455,MISC 71II03GT31X00
1320,380109AG
1455,4IC1001S08X00
1471,253-100116-401G
1471,146-820771-300R #
1455,4CP337D632X00
8457,1180172400110
8457,1181092800110
9153,140BK22200
9153,140BJ18000
5751,2113RTL8192DU00
1455,F010000075X00
1151,0607-00UG0Q5
1455,3MD0576M01X00
39440,P00350 Intel Core-i Desk i5-2500T 2.30GG 6M
10644,55G0410-0347
10644,55G0607-018G
85874,47575570
85874,47577050
39440,P00305 Intel Xeon E3-1235 3.2G 5GT 8M
1471,146-828018-420R
1382,ECU01498-L
1382,ECU01498A-L
1944,1710008111040P
9164,11210Y11152A1
1455,F010000184X00
1455,F010000185X00
1471,253-110001-200G
52124,0805IDTVPBPB
1513,2
9229,XDIZS-X0140
1333,CL10C4R7CB8NNNC
2763,B200000276
1455,71II02GFJ3X00
1151,020K-0002000
2545,83101532AT
1471,341-711010-100G
1471,143-101860-511G
1471,143-101860-510G
39440,P00393 Intel Core-i Desk i5-2400S 2.5G 6M
85874,47451680
9229,XTRMA-00280
1455,3MD0128M04X00
1151,0704-0J17000
8457,1161108201111
8140,11.V73263.001
9229,XINM4-X004Y
10644,27-AE13-500HS
1471,143-111863-500R #
1471,143-111863-500R
1522,YBH1ITE110G0
39440,P00407 Intel Core i3-330E  2.13G 3M
1193,0108-000E000
8140,11.53L022.001
1151,0671-00190P6
63067,2150354970
1486,1U7LM4950000
9153,140BC1R800
10644,55G1101-012C
1486,1U7LM4952000
1455,71IN600E32X00
10644,53G0700-059H
9995,226A-10106M01
5751,2111RTL8324DGA1
1320,1005628LG
1333,0402B104K160CT
1471,346-775003-210G
8140,11.LM7905 .001
9891,N0UILMV321M5X0
1455,3MD0002G04X00
10644,55G1101-005U
1471,146-820020-400R
9153,11L7004110
1471,146-820206-401R
1522,8200106027GA
89308,65611-00562
1455,71IN02GE01X00
1455,3VB0NM1001X00
1522,8200102M76GA
1522,8200106027GA
1522,8200106247GA
1944,1710000393010P
1471,171-360400-500G
1382,ECU03103-L
5751,211574LVC1G04B1
9891,N0QTS2N3904MO0
1382,ECC00483A-L
1320,GU7016201S
8459,I+74LVC244A-SOP20
96686,EIC0003045
8457,Intel QM77
8457,Intel Core i5 2515E
9507,A116020053R
9507,A116030007R
2545,XYZ-123
1471,143-102800-500G
9153,13MP000601
1471,151-921901-200G
2545,8310EA1752
9153,13BN001010
1509,MISC
9153,11L7011020
1320,G04-02-LM2903-S
5751,211702NCP127100
1944,2225125000020P
1320,ALO10027
9153,140BJ20000
1455,MISC-DIP-71II03GT31X00
9153,11L7010910
2545,86K27002CK
2545,85Z51750A1
1320,1326733G
9153,11DD000200
1151,0718-00PB000
63067,201-0235750
2858,020-1070M-63BGP
9153,11L7004300
1522,8200224136GA
1944,1710003481000P
9738,126-396
2545,86K27002BK
1339,357G0DW8280100
1944,1710082574010P
1486,2P000N3G1000
1522,610244TXHX1G0
10644,55G0407-0530
1320,1002582LG
96686,EIC0002345
2754,6530213300G
2754,65302013300G
1382,ECJ02544-L
1333,CL21A225KAFNNNE
2545,85Z35742A2
5751,2115SN74C325300
1320,1002312LG
8140,83.R120027.001
8140,83.R120027.002
8584,12601S020123HS
5751,21145JS28F32002
5751,211574LVC14A*21
5751,211574LVC32**21
9229,XICCM-001RE
9229,XICCM-020RE
9229,XICCE-020RE
85874,47578270
1522,750100K135GA
9229,XICT9-002IS
8457,Intel i5-3610ME
5751,211574LVC14AP81
5751,211574LVC1G08Q6
5751,211574LVC08A*21
5751,211574LVC126A21
5751,2115S7408DBVRA3
5751,21043MT6N150900
1509,MISC
8584,12601S020125HS
1944,Intel Celeron Processor 575
5751,21051SM54AT30A0
5751,211574LVC273P00
1320,G06-01-1N5236B-S
1382,ECU03029-L
1471,143-126402-500R #
1471,143-126402-510R #
1944,5001621691261P
1471,143-111603-500R #
1471,146-828012-801R #
1486,1U7LM4838000
9507,A119020041R
9507,A119020042R
9507,A119020041R
9507,A119020042R
1382,ECL00638-L
1522,YBH1ITE110G0
1471,143-102161-500G
5751,2113N79E823AD00
5751,2114CP2R12E4F00
9126,04G-OPA561PWG
1509,E31503552-1420
8140,11.53L022.001
8457,1180172410110
9153,11MF000503
1471,348-302000-200G
39440,"P00025 Intel Xeon E3-1225 3,1G 6M"
1455,TEST-71I703GTL1X00
1471,XYZ-5112-0070 #
1455,MISC DIP-CPU-71I703GTL1X00
5751,21143A24C128B00
9995,27BP-43095201
1455,3K00853301X00
10644,53G0100-234E
5751,2111RTL8208DGA1
1522,5012G2YXX7G0
10644,55G1116-0135
52124,i7-3930
1455,3C00111101X00
10644,53G0600-059L
1339,441G005I323080
1471,172-344470-201G
1151,0652-0028000
1455,3C0GA12801X00
8584,12404C320017HS
39440,P00005 Intel Core-i Desk i7-870 2.93G 8M
39440,P00558 Intel 320 Series 2.5 80GB SATA
1455,3K00433901X00
10644,55G0606-134Z
5751,2111RTL8324DVA1
9738,126-253
9738,126-254
5751,2111RTL8367RB**
1382,ECU02841A-L
1471,143-126802-500R #
9164,11120Y11059B1
1944,1620036700010P
1382,ECJ01895-L
1455,F010000205X00
1455,71I702GJB2X00
9738,126-603
1471,143-126602-500R #
1471,143-126602-510R #
1471,221-003000-300G
52124,020A106M7AHM
1522,8200106G38GA
8459,I+LM2576SX-ADJ-TO263
1471,346-600709-100G
1320,ALO10023A
1455,4F00600R01X00
1944,1710006017000P
1382,ECJ02532-L
10644,55G0606-0933
1320,1002585LG
1509,MISC
1471,151-954206-200G
1486,1TLCAHC1G130
1486,1TLCHC140010
1320,GU6008501S
1509,E31501594-2011
1455,3CC0111401X00
9133,1112620870
5751,211574HC00***23
10644,53G0100-168Z
10644,55G0410-537J
1522,626906HXX2G0
10644,56-0201-049X
10644,65G1105-314M
1471,XYZ-5112-0070 #
1486,1TLCAHCT1G30
1382,ECU02752-L
1320,ALO10057
1320,G04-05-74HC14-4S
1522,8003107417GA
8457,1180103300110
10644,65G1475-3062
1486,2P000C2G5000
10644,55G0407-092E
63067,203-0029589
1522,8200106026G1
1944,1710082541010P
85874,47575180
1944,1620010604010P
8584,12601S020109HS
5751,211701TLV431A01
85874,E1315442510H
1382,ECU02747-L
1382,ECU02760-L
5751,211574LVC125*21
5751,21052MBRM140220
5751,21052MBRS3300C0
2545,8310EA1733
1320,1004497LG
1455,4F00477301X00
1455,4H00486002X00
1455,3P00158701X00
1471,147-825740-210G
1471,146-828012-822R
5751,211574LVC08AP81
5751,211574VHC123*83
5751,211574VHC164*83
5751,2115NC7S14P5XC4
5751,2115NC7WZ17**D3
5751,211574VHC14**83
1522,8200226G37G0
1151,0603-01D4000
1522,6G4C02CXX6G0
12155,0021-003446G00
1151,0701-00LZ000
1151,0704-0J4B000
1151,0703-0HZS000
1455,4DLM404101X00
1944,5002581091251P
1522,8200226G37G0
9229,XICCA-059IN
8584,12601S020122HS
85874,1410021777
1522,8200015026GA
1151,0108-000E000
1455,3P00157501X00
1944,2030747800000P
1522,A35101502XG0
1455,4D0BZX8402X00
1522,F000334AZ5GA
1471,223-322222-500G
1151,0704-0J4S000
52124,030ABCP69AB3
1455,4H00485801X00
1455,3ME24C1607X00
5751,211574LCX244*81
5751,211574VHC164*23
5751,2115SN74HC1G000
1151,0701-00KJ000
10644,65G1223-201P
10644,56G0108-157Z
1333,CL21A106KQCLNNC
1471,XYZ-5112-0100 #
1151,0722-009X000
1944,2030745000000P
5751,2115SN74HC16422
5751,21043DS66700800
5751,21044FQ11060900
5751,21043FD25820800
1382,ECU01585-L
1320,1004669LG
9164,11110Y11247B1
1455,3MFS002G05X00
1944,2032785200010P
8584,12601S020110HS
1151,0703-0HWV000
10644,65G1107-501V
10644,65G1104-201X
81109,ZE00-4300003G
1471,XYZ-5112-0060 #
1944,5001542190880P
5751,2115NC7SZ74K800
1333,CL10F104ZA8NNNC
1944,2012038500010P
1522,502576Y1XYG0
1471,146-820570-400R
9995,226A-35105M11
5751,2114ZTC58NVG000
1151,0702-0018000
1151,0702-00M5000
1151,0700-0HZD000
9153,11L7011010
1455,71I401GF81X00
1944,1620010500011P
9995,2799-08500001
5751,211574LVC244*21
1320,34064D-SOICG
5751,211574VHC08**83
1471,146-820760-400R #
1509,MISC
1509,MISC
5751,210554SLT12A28*
1471,171-842010-200GC
3874,S11PMEG2005E-R
1471,146-828605-400RZ #
1471,146-828655-400RZ #
1455,3ME24C6404X00
1320,38-220018-01G
1320,NM23100021
1513,G380640050
1471,146-820650-401R
1382,ECU02154A-L
1471,172-323040-200G
10644,55G0401-125Z
9995,226E-16227M01
9995,226A-35105M01
8140,83.I120012.001
8140,83.I120012.002
1509,EEZTLV70028DDC
1509,EFABAT54C
1471,146-828017-400RZ #
1471,146-828655-400RZ #
8584,12601S020121HS
1455,3ME24C1283X00
9153,11MF101612
39440,P00870 Intel Core-i Desk i5-3550S 3.0G 6M
39440,"123197 Intel Pentium Dual Desk E5300 2,60G 800 2M"
8459,I+74LVC254A-TSSOP20
1522,6B403DTBX1G0
1455,4ZZ0000019X00
1455,4F21501001X00
1471,146-828016-410RZ #
8584,12601S020128HS
8584,12601S020129HS
8584,12601S020130HS
8584,12601S020131HS
8584,12601S020132HS
1471,151-952617-200G
1382,ECC00468B-L
1471,143-126202-500R #
8457,1128022305112
9738,126-255
85874,1400000750
85874,1410009677
1455,3MD0001G03X00
1944,2012276800000P
1382,ECU02550-L
1944,1710024751000P
39440,P00621 Intel Core-i Desk i3-2100T 2.50G 3M
10644,55G0116-002P
39440,P00592 Intel Pentium E5800 3.2G 800 2M
39440,"P00599 Intel Xeon E5-1660, 3.30G 15M"
1455,3MFS512M01X00
1471,146-828018-412R #
1339,441G005I516080
1320,ALO10073
1522,503420Y14XG0
1320,MISC-E-EQU
8459,CC+1206-106-10V
1471,347-104120-130G
1193,0099-000150
1193,0099-000150
8457,Intel Celeron B810E
85874,47578230
1151,1B13-002ZB00
9738,126-394
10644,53G2300-0132
52124,0800IDT13ACR
5751,211702EUP301000
10644,55G0401-419N
1944,1710792013000P
1471,143-111864-500R
1471,223-310221-600G
1471,223-322221-600G
9229,XICCM-002IS
1471,151-094330-200G
8575,IC.E1318.00000
8575,PM.PG847.00000
8575,IC.F6282.00000
1944,1710008105010P
39440,P00645 Intel Xeon W3680 3.33GHz 12M
8140,14.070V24.0S1
5751,211702EUP342000
8140,11.1893CF.001
8140,13.843002.001
10644,55G1110-005V
9738,126-408
9738,126-395
1471,151-943390-200G
9164,11190Y10039A1
1320,06-00212-1G
1151,1B01-00GB000
10644,55G0606-020C
1382,ECU03072-L
10644,55G0907-0011
1471,151-954119-200G
9229,XCAM3-70200
10644,50G0032-912J
1382,ECZ00066-L
39440,"114173 Intel Core2Duo Mob T7400 2,16G 667 4M"
10644,36-0100-087V
1455,3MD0256M20X00
1455,3T00803302X00
5751,211574LCX00**88
3874,S122SC5226-R
1193,0660-000G000
39440,P00899 Intel Core-i Mob i5-3610ME 2.70G 3M
1193,0660-000G000
1193,0703-0020000
1193,0722-009M000
1193,0687-0037000
1471,143-102500-500G #
1471,143-103200-600G
52124,031AN4960ACS
8457,i7-3612QE
1382,ECU00922A-L
1455,71IN01GE02X00
1944,5001642491491P
10644,50G0245-9015
10644,55G0407-1116
1151,0422-002K000
1320,GU7017401S
1522,6G4C02CJX6G0
1382,ECU00582-L
9153,140BC8R200
39440,P00920 Intel Core-i Mob i7-3610QE 2.3G 6M
1382,ECU02760A-L
1522,8200221175GA
1455,3C00111102X00
1471,146-820150-400R
1471,146-101100-400R
1471,146-829457-401R
1471,143-101602-400R
1471,146-829458-400R
8584,12601S020133HS
2858,020-4740K-50CGP
39440,"125299 Intel Pentium Dual Desk E6500 2,93G 1066 2M"
39440,P00899 Intel Core-i Mob i5-3610ME 2.70G 3M
1944,2030230200000P
1193,0660-000F000
1455,3ME24C3202X00
9126,19G-7R0100PD2
85874,1400000735
1944,2012038500010P
1471,346-510810-100S
1151,0701-00KW000
7695,GU02C520G0MA2
1522,6AP006ZXX8G0
1320,TMP-352
1455,3VL0035002X00
1522,6A1G17KPX2G0
1320,TPS40055PWP-SMTG
1382,ECU03113-L
34883,73-74125-027
1944,2030230200000P
1333,CL10B103KA8NNNC
1333,CL10B821KB8NNNC
1333,CL21A225KB9LNNC
1522,A77002E5XTG0
9891,NOUIPCF8563000
1455,3VL8258301X00
1382,ECU03170-L
1455,3VL8256701X00
1471,XYZ-5112-0200 #
1320,GU8010801S
1382,ECU03038-L
8161,1ARTL8211G90
1320,GU6010711S
1320,GU6010801S
1320,ALOTL431SO
3874,S1374AVC4T245-R
63067,5080000790
10644,65G1106-546Y
1455,3VB0A50M01X00
1455,71A901G601X00
1320,1002315LG
1382,ECU02748-L
85874,1400000884
85874,Y2S6187000
85874,Y2S6187001
1382,ECU03176-L
5751,2115NC7SZ14P500
5751,2115NC7SV04P500
10644,53G1100-084M
10644,53G0100-3074
9153,11MF001901
9153,11MD001322
9153,11MF101613
9153,11MF001013
1486,791206
1486,791209
63067,2020382100
63067,2020382090
63067,5080000570
63067,5080000580
63067,5080000590
63067,2020289860
63067,2020289870
63067,2030258280
63067,5080000670
63067,5080000720
63067,5080000730
63067,5080000390
1455,3K00433901X00
39440,P00921 Intel Core-i Desk i7-3770 3.4G 8M
1471,146-820771-300S #
2763,B00000386
2763,B200000386
1944,1710082965020P
3874,AM698011
1382,ECU03040-L
80857,01-0213591-S0001-N
1320,06-210502-30G
10644,65G1105-429Z
1486,1U1LPC111400
8584,12601S020137HS
39440,P01026 Intel Core-i Mob i3-3120ME 2.40G 5Gt 3M
1455,71IP01GE05X00
3874,S13MC12095MN-R
1455,71IN01GE06X00
5751,2111RTL8169S*C*
85874,1180180554111
85874,1181829150110
85874,1181828010110
1382,ECU03094-L
1471,XYZ-75 #
5751,2111RTL8367MGA*
8457,1180108100110
8457,1180136100110
1944,G11096230000
1320,06-00014-1G
1944,1620010500011P
1522,50326NNXXXG0
85874,Y2SESBC012
5751,2111RTL8316D*A1
1151,0637-002Y000
1151,0617-00CH000
1193,0617-00CH000
1151,0637-002X000
1193,0637-002X000
1522,624088HXXLG0
39440,P00714 Intel Core-i Desk i7-3770K 3.5G 8M
9229,XCAM4-Y0070
9126,03G-P3V56SF9P
39440,P00738 Intel Core-i Desk i5-2405S 2.5G 6M
10644,53G0100-2264
81109,ZE00-0700018G
1151,0613-00AJ000
1486,1U9AME850020
1151,0613-00AJ000
8457,1161308103110
9995,27BP-43025201
9995,CON-T00081-1
5751,2111RTL8316CP**
10644,55G1212-001E
10644,27-AE07-100QD
9738,126-386
9738,126-394
1944,2010002400241P
10644,53G0100-259R
1151,0610-00G4000
1151,0610-00G3000
10644,55G1401-001H
8584,12601S020126HS
1151,0108-000D000
81109,ZE42-0500049G
1320,310-00035G
10644,55G0614-002H
10644,55G0401-383S
1455,3VGE676001X00
86460,XMLAWT-00-0000T5050
1944,DA12
2545,XYZ-123
85874,IDTCV193CPAG
1455,71A802G5P1X00
1382,ECU03071-L
1486,791208
1151,744834
1151,0901-01B3000
85874,IDTCV193DPAG8
8140,83.I120013.000
81109,ZE99-0200037G
81109,ZE99-0200038G
86460,XMLAWT-00-0000T5050
86460,XMLAWT-00-0000T5050
86460,XMLAWT-00-0000T5050
1382,ECU03123-L
9507,A116060052R
39440,"P00872 Intel Pentium G620T 2,20G 3M"
1944,5002581091250P
1509,E2CLP2981IM5-3.3
3874,S13LMV554MT-R
1151,0500-011U000
81109,MISC-TER11001
1320,100476G
1455,71AA02G201X00
10644,53G1400-033M
10644,53G0100-309N
1471,151-092480-200G
1486,1U9AME850020
9738,CN-810-0001
1471,143-102660-600G
8457,1161318111111
63067,5080001580
1471,143-101606-400R #
1471,143-101400-400R #
3874,S13LMV321M7-R
8457,1181000770110
1151,0703-0J05000
1471,346-510811-100S
1471,346-510911-100S
1151,0704-0J5E000
1522,53Q1286WXXG0
1471,343-500410-120S
8457,1180131200110
1522,8200680176GA
1486,1TLCHC406613
1382,ECU03045-L
1455,71II02GS08X00
63067,5080001930
5751,2111R8366GC27SR
10644,53G0100-093Q
1320,GU7017401S
52124,0809MT9P0A3A
1471,XYZ-75#
1151,0704-0J5Z000
10644,65G1106S427B
1382,ECJ02493A-L
1320,TPS62040DGQ-SMTG
1455,3ME2525602X00
1193,0701-001I000
1193,0700-009T000
1382,ECU02758A-L
8161,1SD032M16E70
9153,13MP000420
1471,172-304300-200G
9229,YCPP4-0011I
1522,8200226117GA
1471,143-101102-400R #
1382,ECU03039-L
2858,020-1060K-63DGP
1471,113-833306-200G
1455,71IN01GE05X00
85874,47579090
10644,55G1101-014V
5751,21043FD36120600
1455,3P00539201X00
1455,3MAS001M01X00
39440,"124135 Intel Core-i Desk i3-540 3,06G 2,5GT 4M"
39440,P01203 Intel Core-i Desk i7-3930K 3.2G 12M
8161,2OBCS551M000
1455,3VL8257602X00
63067,2030003010
1471,XYZ-5112 #
1382,ECU02200B-L
63067,2150351850
9153,11L7003420
8575,IC.9112A.00000
8575,IC.55706.00000
8575,IC.Q420D.00000
9995,2799-08900001
1382,ECU02685-L
52124,0809AR033A7E
1471,223-320122-500G
1320,1005389LG
1471,XYZ-5112-0060 #
1382,ECU03059-L
5751,211574LCX125*88
5751,211574LCX138*21
10644,65G1105-319E
1471,172-348041-200G
1471,172-334240-210G
1471,223-322221-600G
1471,143-102300-500G
1471,143-102700-500G #
1471,143-102300-500G #
1320,G04-05-74HC08-4S
39440,"P01275 Intel Core-i Desk i3-3220 3,3G 3M"
39440,"120389-P Intel Celeron-M 440 1,86G 533 1M"
1320,G06-04-LL103A-S
10644,65G1226-522Z
1471,143-102906-500G #
2788,1403499740142
2788,1403499742441
1455,3MD0256M21X00
1522,6AVC0402CAG0
1455,71IN01GE07X00
1382,ECU02842A-L
85874,N2600
85874,NM10
1944,1710008211010P
10644,50G0008-916Z
10644,55G0410-068L
1193,0701-00MJ000
9133,111102598X
9133,111102930X
9133,111103850X
9133,111102992X
9133,111103672X
9133,111104608X
3874,S13ADP150AUJZ-R
1522,F200475SN7GA
39440,P00903 Intel Xeon LC5528 2.13G 4.8GT 8M
34883,82-33270-002
1455,71AA01G201X00
9507,A119020048R
9507,A119020049R
1522,8200226G27GA
9153,140BC6R800
1193,020N-005S000
1513,2
1944,5002581091252P
86460,XMLAWT-00-0000T5050
86460,XMLAWT-00-0000T5050
39440,P00951 Intel Xeon E3-1245 3.3G 8M
10644,65G1106-521L
1455,3VL8257502X00
8575,IC.55705.00000
1455,3K9DB40302X00
1320,GU8010701S
1320,GU1001601S
1320,GU8010601S
2754,65302170980G
86460,XMLAWT-00-0000T5050
2754,65302200260G
63067,5080000800
1509,EEZTLV70028DDC
1455,71AA02G202X00
1320,1008292LG
9229,XCAM5-50040
10644,50G4245-001J
10644,55G1410-001H
10644,53G0100-308W
9153,11MF000902
9153,11MF000802
9153,11MF101713
1486,791207
1486,807UE
1382,ECU03147-L
1151,0422-002K000
9229,XICS5-00400
1944,5001641391290P
1382,ECU03060-L
1382,ECU03138A-L
1455,4ZZ0000018X00
1513,2
8584,12601S020136HS
1455,P000002442X00
1455,P01055 Intel Core-i Mob i7-3720QM 2.6G 5GT 6
39440,P01055 Intel Core-i Mob i7-3720QM 2.6G 5GT 6
1944,1711002386000P
1944,5002591991260P
86460,XMLAWT-00-0000T5050
1471,151-952906-220G
80857,0102.000DE.0A4-N
1522,50326NNXXXG0
39440,P01101 Intel Core-i Desk i5-3470T 2.90G 5GT/s
10644,57G0200-1258
10644,55G1101-010U
1455,726CE02G01X00
8575,IC.43241.75M00
9164,11330Y10007A1
2858,020-3340Z-16CGP
1320,1011631LG
1320,1001601LG
1151,1B01-00GJB00
10644,53G2100-044E
10644,37G0200-011N
5751,211574LVC240*81
10644,55G1101-006L
9133,111103841X
12155,1401-001700G00
52124,0809MT9T0A42
12155,1401-111000G00
1151,1B01-00GJB00
